interval_begin,interval_id_combined,link,pos,SPR,FR,interval_harmonicMeanSpeed_attack,interval_harmonicMeanSpeed_base,interval_flow_attack,interval_flow_base
7200.0,E0_4500m,E0,4500,1.13,0.59,27.83,24.69,2393.2,4026.0
7200.0,E0_4600m,E0,4600,1.11,0.6,27.51,24.72,2406.8,4028.4
7200.0,E0_4700m,E0,4700,1.1,0.6,27.25,24.74,2404.8,4032.0
7200.0,E0_4800m,E0,4800,1.09,0.6,26.97,24.75,2407.2,4036.8
7200.0,E0_4900m,E0,4900,1.09,0.6,26.94,24.8,2410.0,4050.4
7200.0,E0_5000m,E0,5000,1.09,0.59,27.18,24.85,2402.8,4049.6
7500.0,E0_0m,E0,0,-1.0,1.0,-1.0,-1.0,0.0,0.0
7500.0,E0_100m,E0,100,0.16,0.6,4.31,26.78,2439.6,4038.8
7500.0,E0_200m,E0,200,0.16,0.6,4.28,26.9,2439.2,4039.6
7500.0,E0_300m,E0,300,0.16,0.6,4.28,26.82,2440.0,4034.8
7500.0,E0_400m,E0,400,0.16,0.61,4.28,26.7,2438.4,4029.6
7500.0,E0_500m,E0,500,0.16,0.61,4.27,26.61,2438.4,4030.4
7500.0,E0_600m,E0,600,0.16,0.6,4.27,26.5,2432.8,4024.8
7500.0,E0_700m,E0,700,0.16,0.6,4.26,26.39,2430.4,4022.0
7500.0,E0_800m,E0,800,0.16,0.6,4.25,26.27,2426.8,4021.6
7500.0,E0_900m,E0,900,0.16,0.6,4.24,26.15,2422.0,4017.6
7500.0,E0_1000m,E0,1000,0.16,0.6,4.24,26.05,2424.8,4022.0
7500.0,E0_1100m,E0,1100,0.16,0.6,4.23,25.96,2424.4,4020.8
7500.0,E0_1200m,E0,1200,0.16,0.6,4.24,25.88,2424.4,4024.8
7500.0,E0_1300m,E0,1300,0.16,0.6,4.24,25.79,2423.6,4026.4
7500.0,E0_1400m,E0,1400,0.16,0.6,4.24,25.72,2428.8,4022.4
7500.0,E0_1500m,E0,1500,0.17,0.6,4.25,25.65,2429.6,4037.2
7500.0,E0_1600m,E0,1600,0.17,0.6,4.26,25.57,2432.8,4032.0
7500.0,E0_1700m,E0,1700,0.17,0.61,4.27,25.52,2438.4,4026.8
7500.0,E0_1800m,E0,1800,0.17,0.61,4.28,25.46,2442.0,4029.2
7500.0,E0_1900m,E0,1900,0.17,0.61,4.29,25.4,2444.8,4032.8
7500.0,E0_2000m,E0,2000,0.17,0.61,4.3,25.36,2448.0,4041.6
7500.0,E0_2100m,E0,2100,0.17,0.61,4.31,25.3,2448.0,4040.8
7500.0,E0_2200m,E0,2200,0.17,0.61,4.31,25.25,2450.8,4046.4
7500.0,E0_2300m,E0,2300,0.17,0.61,4.31,25.22,2450.4,4045.6
7500.0,E0_2400m,E0,2400,0.17,0.61,4.31,25.17,2450.4,4048.4
7500.0,E0_2500m,E0,2500,0.17,0.61,4.31,25.13,2449.2,4048.0
7500.0,E0_2600m,E0,2600,0.17,0.6,4.31,25.08,2446.0,4053.6
7500.0,E0_2700m,E0,2700,0.17,0.6,4.31,25.04,2446.4,4060.8
7500.0,E0_2800m,E0,2800,0.17,0.6,4.3,25.0,2444.4,4071.6
7500.0,E0_2900m,E0,2900,0.17,0.6,4.29,24.97,2444.0,4074.8
7500.0,E0_3000m,E0,3000,0.19,0.6,4.63,24.94,2440.8,4068.8
7500.0,E0_3100m,E0,3100,0.23,0.6,5.77,24.9,2440.8,4067.6
7500.0,E0_3200m,E0,3200,0.23,0.6,5.74,24.88,2434.0,4058.0
7500.0,E0_3300m,E0,3300,0.23,0.6,5.73,24.85,2436.0,4055.6
7500.0,E0_3400m,E0,3400,0.23,0.6,5.71,24.83,2432.4,4047.2
7500.0,E0_3500m,E0,3500,0.26,0.6,6.53,24.8,2438.0,4044.4
7500.0,E0_3600m,E0,3600,0.52,0.6,12.81,24.78,2437.6,4046.4
7500.0,E0_3700m,E0,3700,0.57,0.6,14.04,24.75,2438.4,4046.8
7500.0,E0_3800m,E0,3800,0.59,0.6,14.54,24.73,2433.2,4048.0
7500.0,E0_3900m,E0,3900,0.59,0.6,14.61,24.71,2437.6,4053.2
7500.0,E0_4000m,E0,4000,0.64,0.6,15.89,24.69,2440.8,4045.6
7500.0,E0_4100m,E0,4100,1.03,0.61,25.34,24.68,2450.8,4034.8
7500.0,E0_4200m,E0,4200,1.13,0.61,27.92,24.68,2449.2,4027.2
7500.0,E0_4300m,E0,4300,1.13,0.61,27.99,24.69,2455.6,4022.4
7500.0,E0_4400m,E0,4400,1.13,0.61,27.87,24.68,2460.0,4023.6
7500.0,E0_4500m,E0,4500,1.12,0.61,27.66,24.69,2462.8,4022.4
7500.0,E0_4600m,E0,4600,1.11,0.61,27.42,24.72,2464.0,4021.2
7500.0,E0_4700m,E0,4700,1.1,0.61,27.18,24.75,2464.0,4012.8
7500.0,E0_4800m,E0,4800,1.09,0.62,27.01,24.78,2468.8,4010.4
7500.0,E0_4900m,E0,4900,1.09,0.62,26.94,24.83,2470.4,3999.6
7500.0,E0_5000m,E0,5000,1.09,0.62,27.21,24.89,2464.0,4002.0
